This is grostesque. More than 1000 workers have contracted COVID-19 at this plant.  Their lives aren’t a joke.  https://t.co/lBmH2pv1xF,2020-11-23 20:48:58,Twitter for iPhone,353,1245,covid; 
Listen to @metrohealthCLE @StVincentCMC @SummaHealth @ClevelandVAMC @UHhospitals and @ClevelandClinic:  Stay socially distant wear a mask and take precautionary measures.  We all need to do our part to slow the spread. https://t.co/qQwbxQQt6E,2020-11-16 20:20:10,Twitter Web App,83,350,socially distant; 
Ohio hospitals are practically begging us - do not give into COVID-19 fatigue.   "COVID-19 is in our communities no matter where you live or who you are. We cannot wish the virus away". https://t.co/ZLV9dv6Y8R,2020-11-16 20:20:09,Twitter Web App,374,1140,covid; 
#COVID19 is surging again in Ohio.    We must all do our part to keep ourselves and those around us safe.   Please continue to: ➡️Practice social distancing ➡️Wash your hands often ➡️Wear a mask   #InThisTogetherOhio,2020-11-12 18:56:34,Twitter for iPhone,116,592,covid; 
Nearly 200 million Americans are at risk of having their utilities cut off.   This is unconscionable - especially as COVID-19 worsens and winter approaches.   Utility companies must do the right thing and SUSPEND UTILITIES SHUTOFFS. #NoShutoffs https://t.co/BxvZLtPHBg,2020-10-30 18:48:44,Twitter for iPhone,106,329,covid; 
.@senatemajldr stop allowing renters to lose their homes during COVID.   Rent relief NOW. https://t.co/a5GQQoM382,2020-10-27 13:30:00,TweetDeck,115,547,covid; 
Finally:   GETTING. THIS. VIRUS. UNDER. CONTROL.   The longer the Trump administration fails to do this the longer it'll take our country to re-open safely.  And the more family members loved one friends coworkers and neighbors we'll lose to COVID-19.,2020-10-19 20:22:25,Twitter Web App,141,636,covid; 
Without the ACA contracting COVID-19 could become a preexisting condition that bars you from getting health coverage.  Taking health care away from COVID-19 survivors is cruel and absurd - but could be a reality if Trump’s Supreme Court nominee is confirmed. #WhatsAtStake,2020-10-07 18:47:13,Twitter Web App,427,1314,covid; 
During COVID-19 teachers have stepped up to meet the unprecedented challenges that come with teaching remotely and in-person.   But they need more than thank-yous - they need protections on the job and a real plan from this Administration.  #WorldTeachersDay,2020-10-05 22:03:59,Twitter for iPhone,130,688,covid; 
Tell that to the families of the 200000+ Americans who have died from COVID-19.  Tell that to the essential workers risking their lives every day.   And you're STILL in court right now fighting to take away healthcare from millions of Americans.,2020-10-05 19:26:01,Twitter Web App,304,1394,covid; 
"Don't be afraid of COVID-19"?   @realDonaldTrump tell that to all the Americans who - unlike you - DON'T have access to the best healthcare in the world funded entirely by taxpayers. https://t.co/izBd0xbV8L,2020-10-05 19:22:28,Twitter Web App,1363,5067,covid; 
STARTING NOW: Economic Health w/ @RepMaxineWaters   "In order to make any headway we must fully acknowledge the history of Black women in our country.   We're not contracting COVID-19 at disproportionate rates for no reason - the disparities we face go back to the slave ships." https://t.co/TOVhKQnHKX,2020-10-03 16:21:33,Twitter Web App,15,104,covid; 
This @wapo chart says it all.  COVID-19 has hit our lowest-paid workers overwhelmingly women &amp; people of color the hardest.  But Mitch McConnell and his millionaire colleagues think $600/month is too much money for people out of work?  It sickens me. https://t.co/I8mgvzJ7bF https://t.co/EvZmjmiLh8,2020-10-01 20:00:34,Twitter Web App,155,443,covid; 
This nomination is a power grab by President Trump and Mitch McConnell when they should be focused on COVID relief.   Americans are already voting - they deserve to have a say in whether or not she is their nominee to replace Justice Ginsburg.,2020-09-26 23:15:32,Twitter for iPhone,682,3497,covid; 
NEXT UP: COMMUNITY HEALTH PANEL  "Over 50% of Black-owned businesses have closed during COVID-19 and Black-owned businesses have had the hardest time getting federal relief dollars."  @KearneyForCincy Cincinnati City Council #OBWH2020,2020-09-26 14:51:06,Twitter Web App,11,38,covid; 
"Hospitals came together to address COVID-19. And that's what we must ALL do moving forward to tackle the health issues that disproportionately affect Black women:   Collaborate and work together."  - Melba Moore Cincinnati Health Commissioner. https://t.co/op8ZvqYgu4,2020-09-26 14:00:19,Twitter Web App,10,51,covid; 
Minority Leader @EmiliaSykesOH: I reject the notion that the coronavirus has "exposed" the health disparities that Black women face.  We've ALWAYS known they existed. #OBWH2020 https://t.co/sOd3NnBaRo,2020-09-26 13:20:59,Twitter Web App,18,83,corona; 
Why isn't any of this a reality in the most wealthy country in the world with our vast manufacturing talent?   Here's the sad truth: it IS possible.   But seven months into COVID-19 the Trump Administration has totally failed to scale up PPE production. https://t.co/q5Oz3wjuW3,2020-09-21 19:08:10,Twitter Web App,164,521,covid; 
Over 1200 workers infected &amp; four died from COVID-19 at Smithfield's plant this spring.   The Trump Admin FINALLY fined Smithfield - and how much did they make the world's largest pork processor pay?   A paltry $13494 - $10 per infected worker. https://t.co/gMUFYY6Boz,2020-09-11 20:17:08,Twitter for iPhone,294,548,covid; 
Today is #WorldSuicidePreventionDay.   COVID-19 has added stress and anxiety to so many people's lives - take time today to check up on friends and loved ones.   National Suicide Prevention Lifeline ➡ 800-273-8255   CDC tips ➡ https://t.co/J44lLJvWN9,2020-09-10 18:02:21,Twitter Web App,61,138,covid; 
More than 100 days have passed since the House passed the HEROES Act.   Think about that.   And we still don’t have a coronavirus relief package because Mitch McConnell won’t let us do our jobs.,2020-08-31 14:01:28,Twitter for iPhone,2171,5027,corona; 
Mitch McConnell has already wasted the past five months - the American people can't wait any longer.  @senatemajldr - Call the Senate back to work NOW. We need to fund USPS and pass a coronavirus relief package. https://t.co/GXTk701th1,2020-08-24 15:36:25,Twitter Media Studio,621,1712,corona; 
Strengthening families prevents child abuse - especially in times of crisis.   Congress must #FocusOnKids in the next COVID-19 relief package and pass the #ChildWelfareEmergencyAssistanceAct I introduced w/ @SenKamalaHarris @SenBobCasey &amp; @SenCortezMasto. https://t.co/VoZTxy9eev,2020-07-22 17:04:23,Twitter Web App,97,309,covid; 
It's the President who today withdrew the U.S. from the WHO an organization dedicated to improving the health of people worldwide.   It's the President who eliminated the White House global pandemic response team and failed to protect Americans from the coronavirus.,2020-07-08 00:59:32,Twitter Web App,179,1007,corona; 
President Trump and many of my Republican colleagues want to blame China for everything including the coronavirus.  China is no model of responsibility. But the President needs to stop blaming the Chinese for his own failures and do more at home to stop the spread of COVID-19. https://t.co/sVkGB9ftck,2020-06-23 19:20:40,SnapStream TV Search,209,999,covid; corona; 
Reminder: coronavirus continues to spread. Some businesses reopening does not mean "business as usual".   Please continue to wear a mask so we can all protect each other especially the most vulnerable in our society. #InThisTogether,2020-06-15 17:15:39,Twitter Web App,406,1748,corona; 
Awful. Again and again meatpacking companies fought public health officials over COVID-19 outbreaks.   Worker protections are not a “nicety.” That attitude is exactly what’s wrong with corporate America and it's getting workers killed.  https://t.co/PIdW20WvPk,2020-06-12 19:55:19,Twitter Web App,261,591,covid; 
Today #WeRemember the 100000 Americans and 2155 Ohioans who have lost their lives to COVID-19.   These are our friends and neighbors our parents and grandparents our daughters and sons. Please join me in a moment of silence across the nation to honor their memory.,2020-06-01 16:23:00,Twitter Web App,159,914,covid; 
Imagine how many more Americans would be alive today if  @realDonaldTrump acted this quickly when it came to developing a national COVID-19 testing plan.  https://t.co/FE5nxNJDeK,2020-05-28 15:08:35,Twitter Web App,283,939,covid; 
That’s why I introduced the COVID-19 Racial and Ethnic Disparities Task Force Act with @SenKamalaHarris -   To confront the racial and ethnic disparities of the coronavirus pandemic head on.  https://t.co/1HcDJWNbuT,2020-05-20 13:21:43,Twitter Web App,26,157,covid; corona; 
When Mitch McConnell says he wants communities to cut services and go bankrupt this is what happens.   We need more immediate relief for our local governments in the next coronavirus package.  https://t.co/a5Ul5J5ZGL,2020-04-30 17:26:04,Twitter for iPhone,125,334,corona; 
This year #WorkersMemorialDay is particularly poignant as we remember the workers who have died after being exposed to COVID-19 on the job.   It's a reminder that saying thank you isn't enough when people put their lives at risk. We need to protect ALL workers on the job. https://t.co/cIdfvTwQVV,2020-04-28 18:20:04,Twitter Media Studio,111,339,covid; 
Thank you @SenWhitehouse for joining my daily 12:45PM discussion.   Together we’re working to reverse Mitch McConnell’s $150 billion in tax giveaways to the wealthiest Americans from the last coronavirus package.   You can watch our full talk here: https://t.co/RfOcXx1Tmh https://t.co/oEtFuPVyaR,2020-04-27 19:05:35,Twitter Media Studio,94,287,corona; 
Mitch McConnell and Senate Republicans snuck nearly $200 billion in tax giveaways for the wealthy into the coronavirus relief bill.   @SenWhitehouse joins me on Facebook Live at 12:45PM to talk about our legislation to undo that giveaway. Tune in! https://t.co/6WU0F8Su8V https://t.co/LaJyFsxgPM,2020-04-27 15:44:24,Twitter Web App,123,251,corona; 
In this time of crisis deaf and hard of hearing Americans should have the same access to information about COVID-19 as everyone else.   I joined @SenBobCasey &amp; @RepShalala in calling on the White House to include American Sign Language interpreters at all news conferences. https://t.co/psirl0OHOC,2020-04-25 19:35:30,Twitter Web App,138,676,covid; 
Experts tell us 4 out of 5 of the cities hit hardest by coronavirus are in Ohio. I called on @senatemajldr to give our states cities and counties the support they need to get through this. His message to them? Go bankrupt. https://t.co/wJUgNO6I76,2020-04-24 22:01:15,Twitter Media Studio,289,788,corona; 
A doctor who worked his entire career on vaccine development was ousted from HHS this week. Why?   He demanded the Trump Admin combat coronavirus with treatments that actually work.   President Trump's war on public health and science continues.   https://t.co/Qk5Uwpgks6,2020-04-23 00:22:39,Twitter for iPhone,1062,2492,corona; 
.@SenWarren and I have a message for Congress:   $1200 isn't enough to keep Americans afloat. We need comprehensive relief for consumers in the next coronavirus stimulus package.   You can read our six proposals here👇  https://t.co/48YirGC1lR,2020-04-21 20:03:46,Twitter for iPhone,1149,4188,corona; 
WATCH: In one minute Minority Leader Emilia Sykes breaks down why this coronavirus is exacerbating the racial disparities in our healthcare system. I couldn't agree more.   You can see our full conversation here: https://t.co/rDtPhPKzif https://t.co/Z0aB9DSA9v,2020-04-17 20:49:51,Twitter Media Studio,89,255,corona; 
