If you are a COVID survivor and haven’t had symptoms for at 14 least days you can make a difference by donating your plasma antibodies which can help in treating critically ill COVID patients.  It’s easy to schedule an appointment. Call 877-Be-A-Hero to get started. https://t.co/xO7vpzXcam,2020-11-24 22:40:43,Twitter Media Studio,47,93,covid; 
Essential workers are not expendable. And corporations shouldn’t be given a free pass to treat workers that way by our government. That’s why I remain firmly opposed to the GOP’s demands for blanket liability for corporations to be included in the next COVID relief package. https://t.co/WOkiHSP2wl,2020-11-19 21:16:24,Twitter for iPhone,10,20,covid; 
.@GovEvers made the right decision. Wisconsin is still experiencing high COVID infection rates making it critical that we work to protect ourselves and others by wearing a mask. https://t.co/l3Vy8JjFBn,2020-11-18 20:58:35,Twitter for iPhone,11,52,covid; 
Wisconsin: we must do everything we can to fight COVID. Please wear a mask wash your hands practice social distancing and stay home whenever possible. https://t.co/AQJAOOYNCW https://t.co/kAEpvkmK2v,2020-11-17 23:02:04,Twitter for iPhone,2,10,covid; 
There are major challenges ahead but Joe Biden and Kamala Harris are hitting the ground running and have a plan to fight COVID and secure an economic recovery that uplifts the millions of Americans struggling during this pandemic. https://t.co/zOEGbupTcO,2020-11-16 17:11:59,Twitter for iPhone,4,11,covid; 
COVID cases are soaring &amp; so is demand for COVID convalescent plasma – a new investigational therapy being used by hospitals to treat patients. If you’ve previously tested positive for COVID please consider donating your plasma. Visit https://t.co/kU2EAY1WHV.,2020-11-12 22:05:36,Twitter for iPhone,5,11,covid; 
COVID-19 cases are still spiking in Wisconsin. We need to do everything possible to fight COVID-19 by wearing a mask avoiding large gatherings and practicing social distancing. https://t.co/Cdkz7sTMQK,2020-11-10 21:06:35,Twitter for iPhone,7,29,covid; 
Joe Biden will follow the science and data to fight this pandemic which is what our country seriously needs. He is already enlisting public health leaders and scientists in a COVID-19 task force. https://t.co/8UGWdi6azU,2020-11-09 17:44:30,Twitter for iPhone,14,40,covid; 
.@SenatorBaldwin challenge accepted! ✅   I #MaskUp because it’s one of the most important things we can each do to fight COVID-19 in our communities.   I’m challenging @DavidFBowen @SenTaylor and @StateSenLaTonya to join me and #MaskUpWisconsin. https://t.co/WK2Rc3rPkP https://t.co/G7gl0W2MD2,2020-11-03 01:24:17,Twitter for iPhone,14,43,covid; 
The Trump’s administration COVID-19 strategy: sideline public health officials downplay the virus ignore CDC guidance and lie to the American people.https://t.co/xH7GsLL2LP,2020-10-28 20:37:38,Twitter for iPhone,36,71,covid; 
.@realDonaldTrump Wisconsin had to open a new *hospital* because of the record surges in COVID-19 cases.   Is that not enough for you to stay home? https://t.co/SWOi1qIPsP,2020-10-16 23:17:52,Twitter for iPhone,33,73,covid; 
.@senatemajldr has rejected COVID-19 relief legislation while rushing to confirm a SCOTUS justice.   Why? Because Republicans don’t serve you. They serve their donors.  Democrats passed a robust measure months ago to fight this pandemic and see America through this tough time. https://t.co/LgFzVs6vSp,2020-10-16 21:00:00,Twitter for iPhone,71,108,covid; 
MILWAUKEE: COVID-19 cases are skyrocketing in Wisconsin. Make sure to wear a mask when you leave the house. If you need a free mask find locations here ⬇️ https://t.co/LEO0ghmK8s,2020-10-16 18:14:50,Twitter for iPhone,20,49,covid; 
I’m speaking with @RepRobinKelly and advocates tomorrow at 6pm CT/7 pm ET to discuss ways to prevent gun violence and COVID-19's impact on this important work.   Join us ⬇️ https://t.co/xTmCNSM9H7,2020-10-13 16:41:18,Twitter for iPhone,6,6,covid; 
President Trump doesn't care about you or your family.   He is totally surrendering to COVID-19 and quitting on the millions of Americans who have lost their jobs face eviction and have to put their children to bed hungry during this recession and deadly pandemic.,2020-10-06 21:05:02,Twitter for iPhone,121,413,covid; 
Remember if you get COVID-19 you won’t be airlifted to Walter Reed and doted over by a 24/7 team of top-notch doctors and given experimental drugs...and neither will your loved ones.  Wear a mask and practice social distancing. https://t.co/38JjyAXBsp,2020-10-05 21:04:41,Twitter for iPhone,132,389,covid; 
The COVID-19 pandemic has claimed the lives of more than 206000 Americans. And we are still in the midst of this pandemic. I wish that President Trump and the First Lady make a quick recovery.   Please wear a mask and practice social distancing.,2020-10-02 13:45:43,Twitter for iPhone,20,65,covid; 
“The most prevalent topic of misinformation was ‘miracle cures’ including Mr. Trump’s promotion of anti-malarial drugs and disinfectants as potential treatments for Covid-19 the disease caused by the coronavirus.”  Irresponsible ignorant and dangerous. https://t.co/xHZorVSw3o,2020-10-01 16:32:37,Twitter for iPhone,13,20,covid; corona; 
If he was truly on the side of the people of WI he wouldn’t hold in-person rallies that can spread COVID-19.   Once again he is prioritizing himself and his ego over people. We need leadership to bring us out of the pandemic and get folks back to work. https://t.co/00QtpNo30P,2020-09-29 22:43:32,Twitter for iPhone,23,73,covid; 
COVID-19 has reaffirmed the need to build systems of relief to reach the most vulnerable  when a crisis hits our country. That's why Senator @BrianSchatz and I introduced legislation to ensure that families have access to cash to support themselves when they need it most.,2020-09-25 20:49:10,Twitter Web App,42,218,covid; 
