With #COVID19 cases on the rise it’s vital we redouble our efforts to #StopTheSpread and keep ourselves safe. The CDC has tips to protect yourself and others. Remember to practice the three Ws: Wash your hands Watch your social distance and #WearAMask. https://t.co/juFd4I0Edc,2020-11-28 20:33:01,Twitter Web App,5,13,covid; social distance; 
If you are wondering if you should get tested for #COVID19 and how to get tested @CAPublicHealth has this helpful graphic to figure out what the best option is to keep you and our community safe. https://t.co/VK7AQlLBf1,2020-11-27 20:00:00,TweetDeck,2,9,covid; 
This @NorthBayNews article outlines why you can’t just rely on a negative #COVID19 test to be sure you won’t infect friends and family at the Thanksgiving table. https://t.co/Xpclpo2hj2,2020-11-25 16:13:08,Twitter for iPhone,1,11,covid; 
Stay home and don’t forget to wash your hands watch your social distance and #WearAMask.,2020-11-24 15:53:12,Twitter for iPhone,0,6,social distance; 
The @CAgovernor has issued a Stay at Home order through December 21 to help get rising #COVID19 cases under control. This is hard news for us all to hear around the holiday season but it’s really important that we all redouble our efforts to stay safe and #StopTheSurge. https://t.co/QzX0WkOn7P,2020-11-24 15:53:12,Twitter for iPhone,3,10,covid; 
This is incredibly good news and is long overdue. Now the Biden Transition can begin its important work including preparing to combat the Coronavirus pandemic and being briefed on critical matters of national security. https://t.co/ec5WywLYzV,2020-11-23 23:39:34,Twitter for iPhone,2,17,corona; 
Here’s another health expert warning of the risks of traveling and getting together with family during the Thanksgiving holiday. He’s staying home too to help combat the spread of #COVID19 and keep his family safe. https://t.co/7SWeNAi5y0,2020-11-23 20:00:01,TweetDeck,2,9,covid; 
During my Virtual Town Hall this week our experts reminded us how important it is to #WearAMask to help combat #COVID19. Studies have shown they protect both the wearer and the people with whom you come in contact. Don’t forget to #MaskUp and help us get through this together! https://t.co/UkDPSOT7Dg,2020-11-22 20:00:00,TweetDeck,2,14,covid; 
With Thanksgiving less than a week away be sure to check out my Virtual Town Hall on Coronavirus where we heard from two public health experts on the best way to stay safe from #COVID19 during the holiday season. Watch the full event here: https://t.co/DNe61bQNkw,2020-11-21 20:00:00,TweetDeck,3,3,covid; corona; 
The Centers for Disease Control and Prevention recommends that people stay home and not travel for Thanksgiving this year in order to help stop the spread of #COVID19. Learn more about this recommendation and how to keep you and your family safe below. https://t.co/FlAnXtES4P,2020-11-20 21:00:00,TweetDeck,1,7,covid; 
Good to meet virtually with Sonoma County mayors and councilmembers to talk about what they need to help combat the spread of #COVID19 in our district. https://t.co/Ttd42uNGDX,2020-11-20 19:32:45,Twitter for iPhone,2,18,covid; 
“Stay home. It keeps you your family and your community safe.” More in the @NorthBayNews about how Jan and I and other families in our district are cancelling big Thanksgiving dinners this year to make sure we don’t spread #COVID19. https://t.co/CxdLIxON3O,2020-11-20 18:00:02,TweetDeck,1,2,covid; 
The @CAgovernor has issued a Stay at Home order to help our state get the rising spread of #COVID19 under control. https://t.co/zVkaL9NBOE,2020-11-20 16:49:27,Twitter for iPhone,4,13,covid; 
Joined the Benicia Leaders roundtable today to discuss the critical need for the Senate to pass the #HeroesAct and get our hospitals the resources they need to help combat the rising number of #COVID19 cases in CA05 and deliver critical funding for our local govs and businesses. https://t.co/BfKt1IlSDB,2020-11-19 19:30:00,TweetDeck,1,6,covid; 
Californians are now required to wear masks when they are outside their homes to help combat the rising spread of #COVID19. Wondering what that means for you and what the rules are? Check out this @NorthBayNews article for more and remember to #WearAMask https://t.co/3KovmUDHhI,2020-11-19 18:00:01,TweetDeck,3,5,covid; 
We will discuss the rising Coronavirus case rate and hear from experts George Rutherford MD Professor of Epidemiology and Biostatistics at UC San Francisco and Dr. Karen Relucio Deputy Director of Napa County Health and Human Services-Public Health Officer.,2020-11-19 16:24:37,Twitter for iPhone,1,4,corona; 
At tomorrow’s Town Hall we will be discussing the rising spread of #COVID19 with George Rutherford MD Professor of Epidemiology &amp; Biostatistics at UCSF and Dr. Karen Relucio Dr. Karen Relucio Deputy Director of Napa County Health &amp; Human Services-Public Health Officer.,2020-11-18 23:13:50,Twitter for iPhone,1,4,covid; 
Frequent hand washing is one of our best defenses against #COVID19. Remember to use soap and water and be sure to scrub for at least 20 seconds. Together we will get through this! https://t.co/sZckVCGi8H,2020-11-18 21:30:00,TweetDeck,1,8,covid; 
Just Announced – Tomorrow at 7pm PT I am hosting a Virtual Town Hall to answer your questions about the rising #COVID19 case count. We all must remain vigilant even with the holidays coming up. RSVP by emailing Thompson.Townhall@mail.house.gov. https://t.co/0nUDgkrdyQ,2020-11-18 20:00:00,TweetDeck,2,9,covid; 
If we don’t all work to get ahead of the curve combatting Coronavirus now we are going to be facing serious consequences. And it’s not a partisan hoax. https://t.co/HiEseyKioF,2020-11-17 22:02:04,Twitter for iPhone,2,8,corona; 
Sadly #COVID19 cases are rising in CA05 and across the region. We are all tired of the pandemic but we must redouble efforts to keep our communities safe. Wash your hands watch your social distance and wear your mask. We will get through this together. https://t.co/XFnfnGGm5U,2020-11-17 20:30:00,TweetDeck,1,5,covid; social distance; 
I will continue working to ensure that Congress enacts a #COVID19 relief package that will boost our economy provide relief to local govs support families and small businesses and ensures our health care systems have the resources they need to combat the virus and save lives. https://t.co/kvtngrD4uJ,2020-11-17 17:43:12,Twitter for iPhone,1,15,covid; 
Was briefed on the pandemic this morning by Dr. Vivek Murthy the Co-Chair of President-elect Biden’s Coronavirus Task Force. We must take all possible steps to help suppress #COVID19 including washing our hands watching our distance and wearing a mask.,2020-11-17 17:43:10,Twitter for iPhone,4,18,covid; corona; 
As we face a surge in #COVID19 cases and the holidays are coming up I wanted to talk about  staying vigilant right now. Jan and I had to make some tough family decisions this weekend but we are doing what is needed to keep our family and community safe. https://t.co/FiYGvxEgCm,2020-11-17 00:11:17,TweetDeck,3,13,covid; 
We all need to keep practicing the three Ws to slow the spread of Coronavirus. Wash your hands watch your social distance and wear your mask! https://t.co/xB8Dc0v9KS,2020-11-16 21:00:00,TweetDeck,4,12,corona; social distance; 
