COVID-19 cases are rising dramatically across the country.  We cannot let our guard down.   We must continue wearing masks washing our hands and socially distancing.  Together we will get through this.,2020-11-20 23:55:21,Twitter for Android,13,100,covid; 
This #Halloween wear a mask social distance avoid large social gatherings and HAVE FUN!   Visit CDC guidelines for #COVID safety: https://t.co/RQ2yvRaYjN   Together we can end the pandemic! https://t.co/hzPDIC6Fka,2020-10-31 20:22:58,Twitter for iPhone,3,9,covid; social distance; 
🚨¡Estoy EN VIVO! 🚨  Únase a mí LIVE ahora mientras discutimos lo último sobre COVID-19 y otros asuntos que son importantes para nuestra comunidad del sur de la Florida.  Sintonice ahora: https://t.co/1D5HeJkC31,2020-10-06 22:04:47,Twitter Web App,0,4,covid; 
🚨I'm LIVE on Facebook!🚨  Join me now as we discuss the latest on COVID-19 and other matters that are important to our South Florida community.  Tune in now: https://t.co/1D5HeJkC31 https://t.co/vys8v7rCDL,2020-10-06 22:04:46,Twitter Web App,1,9,covid; 
President Trump's decision to stop negotiating a COVID-19 relief package is outrageous and indefensible.  This isn't a reality show. People's lives are at stake.,2020-10-06 21:33:42,Twitter Web App,170,694,covid; 
Le invito MAÑANA a las 6:00 pm a mi Facebook LIVE.  Quiero mantenerlo informado y responder cualquier pregunta que pueda tener con respecto al COVID-19 las últimas acciones para controlar la pandemia en FL y lo que podemos esperar de Washington.  Visite: https://t.co/1D5HeJkC31,2020-10-05 18:58:35,Twitter Web App,5,14,covid; 
#SoFla: join me TOMORROW at 6:00pm for my Facebook LIVE TownHall.  I want to keep you informed &amp; answer any questions you may have regarding COVID-19 the latest actions to control the pandemic in FL and what we can expect from Washington.  Tune in here: https://t.co/1D5HeJkC31 https://t.co/d7tbCXAD97,2020-10-05 18:58:34,Twitter Web App,8,27,covid; 
President Trump testing positive for COVID-19 makes it clear that this virus can affect anyone. We must all continue to do our part by wearing a mask and washing our hands.  Wishing him and the First Lady a swift and healthy recovery.,2020-10-02 11:30:00,TweetDeck,21,89,covid; 
💉COVID-19 forma parte de la lista de epidemias transmitidas por animales.  Debemos actuar ahora para prevenir el próximo brote. Es por eso que estoy trabajando para tomar medidas contra el comercio/mercados de vida silvestre y para reducir su demanda como alimento.,2020-10-01 16:40:43,Twitter Web App,2,5,covid; 
💉COVID-19 is the latest in a long line of animal-borne epidemics.  We must act now to prevent the next outbreak. That’s why I’m working to #PreventFuturePandemics by cracking down on wildlife trade/markets and improving global food systems to reduce demand for wildlife as food. https://t.co/FJWm9YHqgk,2020-10-01 16:40:42,Twitter Web App,14,22,covid; 
¡Le invito este 6 de octubre a mi tele-ayuntamiento!  Estaré en Facebook LIVE discutiendo lo último sobre un paquete de alivio de COVID-19 incluyendo un segundo estímulo actualizaciones sobre una vacuna y responderé cualquier pregunta e inquietud que pueda tener.  Hora: 6:00 PM,2020-09-30 18:06:25,Twitter Web App,1,1,covid; 
Join me on Tuesday for my Video TownHall!  I will be on Facebook LIVE discussing the latest on a COVID-19 relief package including a second stimulus check updates on a vaccine and answer any questions and concerns you may have.  Time: 6:00 PM Where: https://t.co/WFXoO4sD9o https://t.co/ANu0leifNb,2020-09-30 18:06:24,Twitter Web App,6,13,covid; 
El gobernador DeSantis está poniendo en peligro nuestras comunidades por priorizar los negocios sobre la salud de nuestras familias.  Nos arriesgamos a perder más vidas a causa de COVID-19 debido a los actos imprudentes de nuestro gobernador. Florida se merece algo mejor.,2020-09-28 20:28:38,Twitter Web App,0,5,covid; 
