If you're voting in person VOTING CENTERS ARE OPEN! Because of Covid your polling place has probably changed this year - find one near you: https://t.co/OzN1ZKVGLj https://t.co/2CnnbmrbPD,2020-11-03 15:00:02,Twitter Media Studio,33,55,covid; 
We had an INCREDIBLE turnout at our (covid safe) volunteer events all across the Valley today! Team Harder is fired up! Don't miss out join us tomorrow to finish our FINAL weekend of action strong: https://t.co/0uhFv8Rtga https://t.co/7saQLEnPf4,2020-10-31 22:56:37,TweetDeck,5,48,covid; 
"I’m voting for Josh because he did a great job in his first two years. He works hard to actually help people and fights for important issues like health care immigration and recently the Covid-19 relief bill."  https://t.co/O2J3NM8quR,2020-10-30 23:17:32,Twitter for iPhone,3,10,covid; 
222239 Americans have died from the Coronavirus - and millions have lost their jobs. I've privately and publicly called on leadership from both parties to step up and get this deal DONE.,2020-10-23 01:30:00,TweetDeck,6,43,corona; 
Today's #TeamHarder Spotlight: Ann Marie from Modesto!  "I'm voting for Josh because his town hall phone meetings during Covid 19 mean so much to me. Hearing his reassuring and encouraging voice and listening to the experts gives us the information to get through this pandemic." https://t.co/y6IRo8KcvW,2020-10-15 01:30:00,TweetDeck,6,39,covid; 
Where is this sense of urgency when it comes to a COVID relief bill?? https://t.co/RZV7kyrtJa,2020-09-23 19:30:00,TweetDeck,16,64,covid; 
Where is this sense of urgency when it comes to a COVID relief bill?? https://t.co/RZV7kyrtJa,2020-09-23 19:30:00,TweetDeck,16,64,covid; 
TONIGHT: Join me for a virtual COVID roundtable to discuss how we can stay healthy and rebuild our economy. Join the conversation: https://t.co/wxLsT5FIbg,2020-09-02 22:30:00,TweetDeck,3,5,covid; 
Once a Covid vaccine is ready - it needs to be FREE for everyone.,2020-09-01 00:00:00,TweetDeck,20,115,covid; 
Once a Covid vaccine is ready - it needs to be FREE for everyone.,2020-09-01 00:00:00,TweetDeck,20,115,covid; 
Yesterday we dropped off 10000 masks and checked in with our emergency services workers about our fire and Coronavirus response. These workers are literally lifesavers and we owe them big time. Helping out with masks is the least we can do! https://t.co/xqmhnNAtey,2020-08-21 22:00:00,TweetDeck,12,38,corona; 
The best COVID treatment we have is more than $3000 WITH insurance. Especially during a global pandemic - no one should have to empty their wallet to get medicine.,2020-08-10 22:30:00,TweetDeck,8,40,covid; 
Once a Coronavirus vaccine is ready - it needs to be FREE.,2020-08-07 00:00:01,TweetDeck,25,151,corona; 
No more political games - we need to pass a clean COVID bill and get stimulus checks in people's hands now. https://t.co/BAFPCppvic,2020-07-29 19:22:31,TweetDeck,8,24,covid; 
THIS is why I established my Latino COVID Task Force - so we can address these issues head on. https://t.co/zAEVsZYFa0,2020-07-23 19:30:00,TweetDeck,12,20,covid; 
Our doctors and nurses are on the frontlines of the COVID fight. And we all owe them a debt of gratitude for putting their own health on the line to keep us safe. Share this post to show them some love!,2020-07-22 23:00:01,TweetDeck,22,40,covid; 
The best treatment we have for Covid is more than $3000 WITH insurance. https://t.co/TPLAbJsC4b,2020-07-18 16:00:00,TweetDeck,11,28,covid; 
Insurance companies shouldn't decide who lives and dies in a pandemic. Coronavirus tests treatments and eventually the vaccine MUST be free.,2020-07-18 01:30:00,TweetDeck,16,83,corona; 
Social distance. Be safe. https://t.co/zYHCKnJK0L,2020-07-13 22:30:00,TweetDeck,11,18,social distance; 
Cases of Covid are SKYROCKETING in Stanislaus and San Joaquin Counties - and our hospitals are filling up fast. We NEED to take this seriously. Social distance.,2020-07-12 22:00:00,TweetDeck,29,138,covid; social distance; 
Latinos here in the Valley and across the country are at higher risk for the Coronavirus. We nee more resources and health care access in these communities. https://t.co/D5hJvfLqUt,2020-07-09 22:30:00,TweetDeck,10,14,corona; 
As of today more than 130000 Americans have died from Coronavirus. We all have a part to play to stop this.,2020-07-08 01:00:00,TweetDeck,4,33,corona; 
We have to protect our seniors! 3/4 of all Covid deaths in our community have been at nursing homes.  https://t.co/vZUhtjOdym,2020-07-05 16:00:01,TweetDeck,4,32,covid; 
Coronavirus is changing every aspect of our lives including how we'll celebrate this Fourth of July weekend. How are you and your family spending the holiday?,2020-07-03 20:00:01,TweetDeck,3,23,corona; 
Coronavirus cases and hospitalizations are still going up in our community. Please be safe this holiday weekend.,2020-07-02 23:30:00,TweetDeck,15,55,corona; 
Social distance. Get tested. Be safe. https://t.co/YHt00DrIOq,2020-07-01 21:44:36,Twitter Web App,9,18,social distance; 
COVID testing must be free. https://t.co/V67SCJseZm,2020-06-30 23:30:00,TweetDeck,10,42,covid; 
Yesterday was a RECORD HIGH for new Coronavirus cases in Stanislaus County.  https://t.co/j7q3bcpKLL,2020-06-29 19:45:00,TweetDeck,8,18,corona; 
Folks - across the Valley cases of Coronavirus are continuing to rise. Wash your hands social distance and above all please be safe and remember the most vulnerable members of our community.,2020-06-28 16:00:00,TweetDeck,27,106,corona; social distance; 
Get tested social distance be safe. https://t.co/Gi8lL30if1,2020-06-25 20:00:01,TweetDeck,10,17,social distance; 
Let's get folks back to work - and fighting against the Coronavirus! This is exactly what my Coronavirus Service Corps would help to do! https://t.co/Kw0o09cmOl,2020-06-25 01:45:00,TweetDeck,13,21,corona; 
Don't miss out! Join me and @tedlieu TONIGHT for a conversation about what we're working on - from Coronavirus to the fight for racial justice. RSVP here: https://t.co/50hCwajJ5L,2020-06-23 22:45:00,TweetDeck,1,7,corona; 
COVID cases continue to rise in the Valley. Please be safe. https://t.co/xOmcMUeZBc,2020-06-22 22:30:00,TweetDeck,17,19,covid; 
This week California saw a record spike in Coronavirus cases - 4000 new cases in one day. PLEASE BE SAFE.,2020-06-21 01:00:00,TweetDeck,23,68,corona; 
