Thank you @The_NAVC for having me as a guest on your podcast today to talk about my bipartisan One Health Act to help prevent zoonotic diseases from turning in to pandemics like we are seeing with #COVID19. Veterinarians play a key role in helping to keep all of us safe! https://t.co/ZliwxdqZCK,2020-11-16 19:10:37,Twitter for iPhone,1,6,covid; 
@dragonflite1 Thank you for asking. Please consider donating directly to United Way or the Red Cross. Both have designated fire funds. Many shelters cannot take donations of food or clothing due to COVID-19 restrictions.,2020-09-11 01:48:12,Twitter Web App,26,97,covid; 
Many folks have been reaching out asking how they can best help communities impacted by #wildfires. Because of COVID-19 there are restrictions placed on what can be accepted. The linked article below has great info on where and how to donate: https://t.co/Tlbja56tHG,2020-09-10 17:32:41,Twitter Web App,4,5,covid; 
Voting might look a little bit different for some people this year due to #COVID19. If you are an Oregonian with questions about voting by mail where to return your ballot etc...check out my website linked below for more information. #VoteByMail2020   https://t.co/4cob6nqUCA,2020-08-26 16:22:18,Twitter Web App,4,8,covid; 
The application period for Oregon fishing business seeking relief for COVID-19 impacts is now open. Follow this link to learn more about whether you qualify and how to submit an application before the deadline of September 8 2020.  https://t.co/XaBTk3Lb1m,2020-08-06 21:39:04,Twitter Web App,3,4,covid; 
I joined with my delegation colleagues to call for targeted funding for the Latinx community in the next #coronavirus relief package.,2020-05-07 18:36:47,Twitter Web App,2,8,corona; 
The Hispanic community makes up 13% of Oregon's population and they have been disproportionately affected #Covid_19. Many are frontline workers in health care agricultural and outdoor labor factory and warehouse work or grocery and food service.   https://t.co/5qGNeycAlc,2020-05-07 18:35:50,Twitter Web App,5,10,covid; 
Today is #NationalNursesDay and I am so grateful for all of the nurses who have been working around the clock to keep Oregonians healthy during the Coronavirus pandemic. Join me today in thanking our nurses they are truly our healthcare heroes!,2020-05-06 18:29:50,Twitter Web App,3,5,corona; 
I am proud to be a cosponsor of the “Coronavirus Community Relief Act” (HR 6467) which will provide $250 billion for small local governments and rural communities dealing with #Covid_19 . Last month I signed a letter to House leadership urging them to provide funds to rural areas https://t.co/P5yetJSn3L,2020-05-06 15:37:45,Twitter Web App,3,7,covid; corona; 
Catch me live in 10 minutes on @1190KEX. I'll be talking all things #coronavirus and small business.,2020-04-24 20:27:56,Twitter Web App,1,2,corona; 
#CoronavirusRelief,2020-04-23 20:52:54,Twitter Web App,1,1,corona; 
Happy #EarthDay. On the 50th anniversary of Earth Day the coronavirus pandemic reminds us of how fragile and precious our planet is. This pandemic emphasizes why it is so important to address #ClimateChange! https://t.co/ROqxJT6HvS,2020-04-22 22:23:38,Twitter Web App,5,15,corona; 
Even though we’re indoors this #EarthDay let's make time to celebrate &amp; take actions to protect our planet.  Try one of these ideas to engage with the natural world inside your home &amp; at a safe social distance. https://t.co/0eBbFXrEnC https://t.co/0IdXdFVPY9,2020-04-22 14:23:33,Twitter Web App,8,12,social distance; 
I know that these are tough times for parents and students alike. Especially our high school seniors who are missing out on so much because of COVID-19. I stand with you all and am proud to be your representative in Congress. https://t.co/v8VboLSr5G,2020-04-17 18:25:33,Twitter Web App,4,21,covid; 
I strongly urge House leadership to include my bipartisan bill in the next Coronavirus response package. @RepTedYoho @AVMACAN @AAVMC @AVMAvets   https://t.co/g87p7XqKeK…,2020-04-15 21:00:28,Twitter Web App,1,2,corona; 
