➡️TOMORROW. 2:30 p.m.  Hope to see you there! https://t.co/1X8dlOe4L1,2020-01-18 01:00:06,Twitter for iPhone,1,2
Join me @ellenberaud Adam Hill and SLO community members as we kick off our canvassing efforts and talk to voters!  The upcoming election is crucial and we’ll need support from friends neighbors and the whole #CA24 community to get out the vote. See you there! 👟🚪👋🏼 https://t.co/iaEOi7koWy,2020-01-16 00:01:55,Twitter for iPhone,1,2
Had a two great canvass kickoffs in Isla Vista and Downtown Santa Barbara yesterday! Keep an eye out for Team Carbajal volunteers—we’re knocking doors every week from now until the March 3 primary elections.🗳 https://t.co/3ZHUHnnNCb,2020-01-13 01:54:28,Twitter for iPhone,2,6
Secured voter protections Advocated for workers' rights Supported veterans Sought justice for farmworkers Improved international trade Urged #ClimateActionNow   And more. It was a big year and there's more good to come in 2020. I will always fight for you. Happy New Year #CA24!,2019-12-31 23:33:08,Twitter Web App,0,3
It's an honor to have represented you in Congress for another year!   In 2019 the House: Invested in secure elections Rejected big oil Pledged to #EndGunViolence Demanded #EqualPay for equal work Said LGBTQ rights are human rights Stood with Dreamers Fought for lower drug costs,2019-12-31 23:33:08,Twitter Web App,1,9
I hope this season brings you joy and time spent with loved ones. From my family to yours Merry Christmas and happy holidays!,2019-12-25 18:37:31,Twitter Web App,1,2
Happy Hanukkah #CA24! Warm wishes for a wonderful holiday.,2019-12-22 17:08:10,Twitter Web App,1,7
Proud of the incredible leadership in San Luis Obispo and always honored to speak with the Central Coast Labor Council!   I'm glad to stand with @ellenberaud @addis4assembly and Adam Hill as they work to improve the lives of SLO County residents. https://t.co/XL14KF0X7E,2019-12-21 17:01:52,Twitter Web App,1,2
Thank you to all of the brave veterans across this nation for your service.    I'm grateful for the opportunity to continue to serve you in Congress.,2019-11-11 14:56:18,Twitter Web App,2,8
Joined current and former #interns at the @UCSBdems Fall quarter kick-off event. #Election2020 https://t.co/rRArUSORLF,2019-10-04 02:25:23,Twitter Web App,0,0
I was honored to join the @UCSBdems for their first meeting of the quarter. Campus Dems are fired up for #Election2020 https://t.co/p5ySzkj5kN,2019-10-04 02:25:15,Twitter Web App,0,4
Good luck to my friend @BetoORourke in tonight's #DemocraticDebate! Thank you for fighting for a better America.,2019-07-31 00:00:54,Twitter Web App,59,236
.@BetoORourke is the leader we need to bring more people into this democracy defeat Donald Trump and deliver for those in California and across the country.  We worked together often in Congress and on the Armed Services Committee. Now I'm proud to endorse Beto for president!,2019-06-25 19:02:25,Twitter Web Client,215,905
