Now more than ever America's small businesses need our support as we continue to fight #COVID19 and rebuild our economy. I encourage everyone to #ShopSmall today and throughout the holiday season! #SmallBizSat  Learn more ➡️ https://t.co/0idmYuFJko https://t.co/mG8hcLMony,2020-11-28 15:01:59,Hootsuite Inc.,4,16,covid; 
First Americans could get COVID-19 vaccine by December 11.   This will be vitally important in defeating this virus protecting our most vulnerable and getting our economy moving again.  https://t.co/jo3xg4QwSB,2020-11-22 16:29:48,Twitter for iPhone,4,20,covid; 
REMINDER: The deadline to apply for @USDA's Coronavirus Food Assistance Program (#CFAP) 2 is Dec. 11 2020. This program provides direct relief to farmers ranchers &amp; producers who continue to face market disruptions &amp; associated costs because of #COVID. https://t.co/AZ0HQFEruF https://t.co/pnYM8Ax5jh,2020-11-21 16:05:10,Hootsuite Inc.,5,8,covid; corona; 
After talking with local mayors and the League of Municipalities I introduced the #FLEXAct bipartisan legislation that allows additional flexibility for state and local governments to access appropriated funds to offset lost revenue due to the health emergency from #COVID19. https://t.co/UmAvYK77HO,2020-11-20 17:30:22,Hootsuite Inc.,1,7,covid; 
Thank you to our medical professionals first responders and public safety personnel for constantly being on the front lines and working tirelessly to protect us as we continue to fight #COVID19. We appreciate you. #InItTogether https://t.co/y2GsaAalSv,2020-11-20 15:30:46,Hootsuite Inc.,2,17,covid; 
I worked hard to include my bill H.R. 4982 in the #CARESAct. This provision expedites mask production during a global pandemic such as #COVID19 and ensures essential personal protective gear is available for our medical professionals first responders and workforce. https://t.co/2unrZ7Kinl,2020-11-19 23:45:11,Hootsuite Inc.,2,11,covid; 
The #ChineseCommunistParty is a threat to the U.S. and our allies around the world and they must be held accountable for their aggressive actions and failure to maintain the international spread of #COVID19.  Read the full report here ➡️ https://t.co/Ef0z8PkRLM https://t.co/m75dcpuMD9,2020-11-19 16:30:52,Hootsuite Inc.,7,25,covid; 
More great #COVID19 vaccine news! Both Moderna &amp; Pfizer are reporting 95% effectiveness. #OperationWarpSpeed is poised to deliver the fastest vaccines in human history. https://t.co/xqfZHbgy6u,2020-11-18 22:30:21,Hootsuite Inc.,2,15,covid; 
The #PPP has helped nearly 51 million jobs by keeping many small businesses including those in #NE02 solvent during #COVID. That is why I supported HR7010 to extend the duration of the program increase loan coverage and allow greater flexibility in forgiveness and repayment. https://t.co/hCuFWha1CN,2020-11-17 22:15:06,Hootsuite Inc.,3,14,covid; 
Great to be back in D.C.! Looking forward to seeing my House colleagues attending committee meetings and starting new bipartisan #COVID discussions. #LetsWork https://t.co/Qnc7XcVY1c,2020-11-16 20:01:48,Hootsuite Inc.,3,67,covid; 
REMINDER: The deadline to apply for @USDA's Coronavirus Food Assistance Program (#CFAP) 2 is Dec. 11 2020. This program provides direct relief to farmers ranchers &amp; producers who continue to face market disruptions &amp; associated costs because of #COVID. https://t.co/AZ0HQFEruF https://t.co/vFJiE52wLP,2020-11-15 19:30:17,Hootsuite Inc.,3,8,covid; corona; 
My website contains a page strictly dedicated to providing information on the #coronavirus. It also has a list of federal resources for employers businesses and organizations.  Learn more: https://t.co/1U1YBrG1Mu,2020-11-14 21:35:01,Hootsuite Inc.,1,7,corona; 
REMINDER: The deadline to apply for @USDA's Coronavirus Food Assistance Program (#CFAP) 2 is Dec. 11 2020. This program provides direct relief to farmers ranchers &amp; producers who continue to face market disruptions &amp; associated costs because of #COVID. https://t.co/AZ0HQFEruF https://t.co/bAvsaIkpby,2020-11-13 00:01:17,Hootsuite Inc.,3,5,covid; corona; 
A great milestone in effort to defeat #COVID. We will ensure the most vulnerable of our population get access to the vaccine first.  https://t.co/RHiobz8PnE,2020-11-10 18:02:27,Hootsuite Inc.,1,14,covid; 
My website contains a page strictly dedicated to providing information on the #coronavirus. It also has a list of federal resources for employers businesses and organizations.  Learn more: https://t.co/1U1YBrG1Mu,2020-11-10 01:05:03,Hootsuite Inc.,2,14,corona; 
The #ChinaTaskForce report is a comprehensive action plan to: ✅ Hold the CCP responsible for their role in the #COVID19 pandemic ✅ Secure our supply chain &amp; create US jobs ✅ Bolster our national security  ✅ Keep US tech cutting edge ✅ Improve economic competitiveness https://t.co/1WKlxC5fMI,2020-11-08 18:05:09,Hootsuite Inc.,676,712,covid; 
The #ChineseCommunistParty is a threat to the U.S. and our allies around the world and they must be held accountable for their aggressive actions and failure to maintain the international spread of #COVID19.  Read @ChinaTaskForce's full report ➡️ https://t.co/SVa6x2JEoU https://t.co/xrX62Zpvb6,2020-11-07 22:30:14,Hootsuite Inc.,11,37,covid; 
Our #CommitmentToAmerica lays out the framework to increase #COVID testing develop a safe and effective vaccine protect those with pre-existing conditions and modernize our medical stockpile. I will continue to work across the aisle to achieve this and restore our way of life. https://t.co/RBNXqsa1W0,2020-11-07 19:30:21,Hootsuite Inc.,3,16,covid; 
Today we celebrated @OneWorldCHC's 50th Anniversary! I’ve long supported our community health centers even before COVID. The CARES Act which I voted for will help them continue their great work of providing vital health services to the people of #NE02. https://t.co/MRBfc7qZZO,2020-11-06 00:15:05,Hootsuite Inc.,3,20,covid; 
In September I joined the Problem Solvers Caucus to unveil our bipartisan “March To Common Ground” framework to help break the gridlock on the latest #COVID19 relief package and provide direct relief to American families and workers.  Learn more here: https://t.co/j9mQFQ02y2 https://t.co/JECQd3c5YH,2020-11-04 22:35:03,Hootsuite Inc.,3,14,covid; 
I introduced the Pandemic Protection for Transition-Age Foster Youth Act of 2020 alongside @RepKarenBass @JimLangevin @RepPaulMitchell and @RepLawrence to protect and continue to serve transition-age foster youth by funding foster youth programs during #COVID19. https://t.co/nHh87bTyfV,2020-11-01 22:05:04,Hootsuite Inc.,3,13,covid; 
Met with the Nebraska Chamber of Commerce to discuss #COVID economic growth and tax policy. The U.S. Chamber ranked me as the most bipartisan Republican in Congress and gave me the Spirit of Enterprise Award &amp; the Abraham Lincoln Leadership for America Award. (1/2) https://t.co/sXEivK5WG0,2020-10-29 16:08:27,Twitter Web App,5,10,covid; 
Thank you OWH for fair reporting on this. The House asked us to focus “Franking” on COVID &amp; we did; our plan was approved by the Franking Office; and House Administration said our plan was legal &amp; routine. We paid the lowest bidder &amp; no tax $ went to campaign expenses. https://t.co/yLp0i5WfIy,2020-10-29 13:11:06,Twitter for iPhone,10,31,covid; 
I've worked across the aisle with my #HASC colleagues to craft bipartisan legislation within the #NDAA to improve military readiness modernize programs &amp; equipment strengthen our relationship with our allies &amp; combat any and all threats such as #COVID19. https://t.co/i9J9qRI5TO,2020-10-27 20:52:57,Twitter Web App,4,18,covid; 
ICYMI: Sec. Azar said “It is now highly credible that OWS will have produced up to 100 million doses of safe and effective COVID-19 vaccine doses made in America by the end of 2020—12 months from the publishing of the viral sequence.” Great news! https://t.co/CeqLisu1ns,2020-10-25 23:05:03,Hootsuite Inc.,6,26,covid; 
ICYMI: The SSA updated their FAQ webpage that clarifies how to reach them regarding Social Security cards during COVID. https://t.co/9goKHj02gs https://t.co/UI1AdmX9sh,2020-10-23 22:40:04,Hootsuite Inc.,1,4,covid; 
I’m committed to working across the aisle to pass bipartisan #COVID legislation but @SpeakerPelosi continues to block direct relief for American small business by refusing to reauthorize unused #PPP funds. The “my way or the highway” mentality is doing more harm than good. https://t.co/2H0VWLraxz,2020-10-22 20:45:09,Hootsuite Inc.,477,958,covid; 
The DEA's #TakeBackDay gives Americans the opportunity to dispose any unwanted unused prescription drugs.  Due to #COVID19 drop off sites may be limited. To locate a drop off site near you use the website's location search feature: https://t.co/ein2W3LW1A,2020-10-22 15:15:20,Hootsuite Inc.,2,5,covid; 
After talking with local mayors and the League of Municipalities I introduced the FLEX Act bipartisan legislation that allows additional flexibility for state and local governments to access appropriated funds to offset lost revenue due to the health emergency from #COVID19. https://t.co/38i8Fw54Zz,2020-10-20 21:01:20,Hootsuite Inc.,1,8,covid; 
The #PPP has helped nearly 51 million jobs by keeping many small businesses including those in NE02 solvent during COVID. That is why I supported H.R. 7010 to extend the duration of the program increase loan coverage and allow greater flexibility in forgiveness and repayment. https://t.co/lqmo4EFDRa,2020-10-20 15:09:28,Hootsuite Inc.,28,73,covid; 
I worked hard to include my bill H.R. 4982 in the #CARESAct. This provision expedites mask production during a global pandemic such as #COVID and ensures essential personal protective gear is available for our medical professionals first responders and workforce. https://t.co/53D6YKgrxp,2020-10-19 20:05:07,Hootsuite Inc.,1,15,covid; 
Met with the NE Restaurant Association and their members to discuss my support for H.R.7197 the Restaurants Act of 2020 and to learn of their struggles and challenges during COVID. We need to provide direct relief before more closings cripple our economy. https://t.co/JcXbxhsaJZ,2020-10-17 15:15:04,Hootsuite Inc.,12,39,covid; 
