Sadly amidst COVID-19 we’ve seen the rise of another pandemic—violence against women. Today and every day I’m standing with survivors and asking my colleagues to join me in supporting legislation to address this global crisis. https://t.co/u5ndx5sLux,2020-11-25 17:38:36,Twitter for iPhone,4,20,covid; 
Week in Review:  ☑️COVID cases are rising. I'm glad Senator Mitch McConnell has finally acknowledge the dire need for a deal. I will continue working to pass a relief package  ☑️Helped pass 2 bills that work towards ending the opioid epidemic in PA and across the country https://t.co/QixMq8xO7o,2020-11-20 21:34:08,Twitter Web App,9,34,covid; 
We are in the midst of a public health and economic crisis. We've been here for months.   No matter which side of the aisle we stand on we have a collective responsibility to address the COVID-19 pandemic.  Hardworking Pennsylvanians need federal support to weather this crisis. https://t.co/ieG3wXJJM9,2020-11-18 15:57:29,Twitter Media Studio,7,36,covid; 
COVID cases and hospitalizations are rising across our county. We need to pass a comprehensive relief package that contains this virus supports our frontline health care workers and begins to rebuild our economy with an emphasis on our small business community.,2020-11-16 16:10:36,Twitter Web App,20,74,covid; 
Passing a COVID relief deal is crucial and I will continue working with my colleagues - Republican and Democrat - to deliver much-needed relief to Pennsylvanians. https://t.co/PcDs1LiPhE,2020-11-06 17:32:43,Twitter Web App,10,40,covid; 
#ElectionDay is just hours away! Are you voting in person tomorrow? Remember to:  ↔️ Social distance 🖊️Bring your own blue or black pen 🧼Wash your hands 😷Wear a mask  On behalf of our counties' dedicated poll workers and volunteers thank you for voting safely! https://t.co/209q5WT9ot,2020-11-02 20:57:50,Twitter Web App,5,11,social distance; 
In August I joined a bipartisan group of colleagues to ask @USDA Sec. Perdue to extend flexibilities for school nutrition programs because of the ongoing COVID-19 pandemic. I'm grateful he took our request seriously and granted extension on October 9th. Read his full response: https://t.co/crYuGo84vb,2020-10-30 19:53:38,Twitter Web App,2,9,covid; 
Week in Review:  👩‍🍳Safely visited small businesses in our community including local Reading favorite Mi Casa Su Casa to hear how the pandemic has affected business ☑️Continued pushing Republicans and Democrats to reach a deal for COVID relief 🗳️Hosted our 6th voting town hall https://t.co/L6q2Fk191B,2020-10-23 17:12:01,Twitter Web App,2,14,covid; 
The House has passed 2 bills to deliver additional relief to Americans. Meanwhile Senate Republicans passed ZERO bills to address additional relief and now they're also pressing the White House to ignore COVID legislation until after the election! /1  https://t.co/tsZL1c8bfb,2020-10-21 17:24:18,Twitter Web App,14,32,covid; 
Week in Review:  🍎Visited small businesses in our community including a quarry and an orchard 😷Continued to work with Democrats and Republicans on COVID relief 🗳️Hosted two town halls about the importance of voting and how to do so safely. Thanks to @PAAttorneyGen for joining! https://t.co/4skZLHinUg,2020-10-09 19:25:09,Twitter Media Studio,4,14,covid; 
My dad &amp; grandfather were career Naval Officers so I grew up knowing the challenges military families face. Today I'm joining the 2020 Military Family Caucus Summit to discuss COVID's impact on our military families' education health care and more. Registration info below! ⬇️ https://t.co/hAh4U31rBe,2020-10-09 14:58:42,Twitter Web App,2,13,covid; 
At the quarry I even witnessed one of their planned rock explosions! Very cool. We also discussed how even though their business has mostly regained its footing since the beginning of the COVID-19 pandemic they are concerned that construction projects will dry up. 2/ https://t.co/lPCt5oYg3n,2020-10-06 18:01:19,Twitter Web App,0,4,covid; 
Week in Review:  😷Passed another round of COVID relief through the House. This legislation included my bipartisan initiative to help streamline forgiveness for small businesses receiving PPP loans of under $150000.  🗳️Held our third Voting Safely in 2020 town hall https://t.co/YmNMCpecDM,2020-10-02 19:48:11,Twitter Media Studio,5,30,covid; 
Last night we passed another round of COVID relief through the House of Representatives!   From the start of this pandemic I have worked hard with colleagues on both sides of the aisle to deliver desperately needed relief into the hands of Pennsylvanians. /1,2020-10-02 18:52:45,Twitter Web App,5,43,covid; 
😷 On COVID relief I stand firm in my commitment that we should not adjourn this Congress until we get a deal. I encourage us all to reach across the aisle and continue negotiating to deliver results to the American people,2020-09-25 20:46:02,Twitter Web App,1,14,covid; 
