I’m in Washington for votes this evening but I’m happy to see thousands of Northwest Ohioans at President Trump’s rally in Toledo! https://t.co/QE7tqPQpNh,2020-01-10 01:03:14,Twitter for iPhone,4,27
🚨🚨🚨 Dec 31st isn't just the end of the 2019 it's also the last day for us to meet our fundraising goal for the quarter! We are just short of our target with only HOURS left.   Help us reach our goal and defend conservative policies by clicking here —&gt; https://t.co/f2WWJdQwjL,2019-12-31 20:49:26,Twitter for iPhone,1,1
May the blessings of the season be upon you and yours. Merry Christmas!  Bob Marcia Elizabeth and Maria https://t.co/jC1HXgRGFz,2019-12-24 22:30:03,Twitter for iPhone,2,4
President Trump will be coming to Toledo on Jan 9. Thanks to his leadership unemployment is at a 50 year low and wages are on the rise. Winning OH is critical to his re-election and it’s great to see him coming to our part of the state early in the year. https://t.co/EqIp1lQ06S,2019-12-24 16:27:17,Twitter for iPhone,5,5
On this #GivingTuesday Marcia &amp; I will be making a gift to #WoodCounty4H - a great youth development program. There are lots of great causes to support in #OH5 on this annual day of giving! @ohio4h @4H #419,2019-12-03 17:29:48,Twitter for iPhone,1,1
The #BowlingGreenHolidayParade has been a tradition my entire life. It truly kicks off the holidays. 🎄 🎅 https://t.co/mBLkjm41cv,2019-11-23 20:50:08,Twitter for iPhone,1,3
I’m in Washington this week but Marcia attended last night’s Lucas County Republican Women’s Holiday Party. A fantastic turnout and an appearance by Santa made for a wonderful evening! 🎅 🎄 @GopLucas https://t.co/moorfquYRc,2019-11-19 14:32:16,Twitter for iPhone,3,8
I’m in Washington for votes but #LattaforCongress was well represented at tonight’s #Halloween parade in Findlay. 🎃 👻 🎃 👻 🎃 https://t.co/nyDatUGU6w,2019-10-30 00:35:44,Twitter for iPhone,0,1
So much to do and see at the #SylvaniaFallFestival today. All the kids were wearing their Halloween costumes and collecting candy. 🎃 👻 https://t.co/UAXQ2977RN,2019-10-20 18:08:51,Twitter for iPhone,0,1
A perfect evening for a #LucasCounty fish fry to support the #AmericanLegion; a tremendous turnout! https://t.co/hHLWIr4ukC,2019-10-18 23:56:30,Twitter for iPhone,0,1
Congratulations to the #OttawaCounty Republican Women’s Club on it’s 80th anniversary. Thanks for all you do to elect Republicans. https://t.co/9qgTIonwV4,2019-10-15 15:41:52,Twitter for iPhone,2,3
It felt like fall at the #OakHarborAppleFestival and Parade today. It’s always fun and there’s always great food to eat from apples apple dumplings kettle corn and every other kind of festival treats. https://t.co/CCPfhntYgH,2019-10-13 00:40:30,Twitter for iPhone,2,6
Spoke at last night’s @WoodCountyGOP Central Committee meeting about the importance of supporting GOP candidates from local races and on up. That includes supporting Ohio Supreme Court Justices French and Kennedy in their very important elections. #leadright https://t.co/awD7hYJMCv,2019-10-11 21:41:10,Twitter for iPhone,0,1
Lots of interest at the #HenryGOP dinner to hear Bob Paduchik from the @TeamTrump Ohio Team. https://t.co/PajGB8QdSr,2019-10-07 02:20:41,Twitter for iPhone,0,2
Thanks to the @PutnamGOP for your leadership in electing Republicans from the Courthouse to the Statehouse to the White House. https://t.co/FLWoQmg4eF,2019-10-03 02:31:15,Twitter for iPhone,0,5
If it’s fall it’s time for the Luckey Fall Festival. #luckeyfallfest https://t.co/OgXyztzRyw,2019-09-29 18:12:08,Twitter for iPhone,0,1
