When #COVID hit I got to work and helped deliver more than $47 billion in federal aid for the people of Georgia.  Together we’re going to beat this virus reignite our economy and create even more American jobs. #GAsen #gapol https://t.co/lceLpuHyYn,2020-11-22 15:02:55,Twitter Media Studio,162,687,covid; 
When #COVID19 hit I got to work &amp; delivered $47 billion of relief for Georgians:  -Hospitals -Schools -Small businesses -Farmers -Communities  Together we're going to beat this virus reignite our economy and create jobs. #gapol #GAsen https://t.co/gnzzhCb1Ku,2020-11-21 20:10:01,Twitter Media Studio,91,354,covid; 
Before #COVID I helped @realdonaldtrump lead the greatest economic turnaround our country has ever seen. @JoeBiden and Jon @Ossoff’s economic agenda would wreck our economy and hurt families in Georgia and across the country. #GAsen #gapol https://t.co/u92UWU7qgI,2020-11-01 21:30:17,Twitter Media Studio,14,46,covid; 
Last week Chuck Schumer and Senate Dems blocked a $500 billion targeted #COVID relief bill and Jon @Ossoff said nothing. He doesn’t care about Georgians he just wants power. #GAsen #gapol https://t.co/bZC1Mi1RVx,2020-10-31 00:33:01,Twitter Media Studio,630,1943,covid; 
Jon @Ossoff doesn’t want to talk about the $47 billion in #COVID relief I helped deliver for all Georgians because he opposed it. #GAsen #gapol https://t.co/fl7TqyBQFt,2020-10-29 18:13:59,Twitter Web App,37,80,covid; 
Since the onset of #COVID19 I’ve fought to deliver critical resources to Georgia to help slow the spread of this virus. I worked to pass the bipartisan #CARESact which has been a lifeline to small businesses healthcare workers and families across the state of Georgia #GApol https://t.co/W8Rkn4XxuV,2020-10-28 23:48:56,Twitter Web App,13,40,covid; 
When @SenSchumer and Senate Dems blocked our $500 billion targeted #COVID relief package in a display of shameful partisan politics Jon @Ossoff had nothing to say. Millions of Georgians need this critical relief and Ossoff refused to stand up for them. #GAsen #gapol https://t.co/UNlaaudJDX,2020-10-28 23:15:27,Twitter Web App,8,17,covid; 
Before #COVID19 hit we proved what we believe in works! ✅ Created 7.5 million new jobs ✅ Highest ever middle-class income ✅ Lowest African-American Asian-American &amp; Hispanic unemployment rate in history ✅ 6.6 million Americans lifted themselves out of poverty #GAsen #gapol,2020-10-28 23:03:13,Twitter Web App,7,15,covid; 
I want to thank my good friend @SarahHuckabee and my wife Bonnie for campaigning on my behalf while I’ve been in Washington fighting for #COVID relief for the people of Georgia and supporting the historic confirmation of Justice Amy Coney Barrett! #GAsen #gapol https://t.co/TKaiG8xWSo,2020-10-27 18:28:35,Twitter Web App,8,22,covid; 
News reports recently uncovered that Jon @ossoff's being paid by a Chinese company linked to their communist government.  Ossoff didn't disclose to federal authorities that he's personally profiting from the same Chinese government that gave us #COVID. #GAsen #gapol https://t.co/XKcWIie9a0,2020-10-23 12:22:29,Twitter Web App,69,99,covid; 
